funnel_id,user_id,step,step_order,completed,timestamp,signup_month
1419,473,onboard,3,1,2024-02-11 02:00:00,2024-02
1420,473,activate,4,0,2024-02-12 12:00:00,2024-02
1421,474,visit,1,1,2024-06-26 00:00:00,2024-06
1422,474,signup,2,1,2024-06-27 10:00:00,2024-06
1423,474,onboard,3,1,2024-06-28 16:00:00,2024-06
1424,474,activate,4,1,2024-06-26 09:00:00,2024-06
1425,474,purchase,5,0,2024-06-30 00:00:00,2024-06
1426,475,visit,1,1,2024-04-17 00:00:00,2024-04
1427,475,signup,2,1,2024-04-17 04:00:00,2024-04
1428,475,onboard,3,1,2024-04-18 18:00:00,2024-04
1429,475,activate,4,1,2024-04-20 15:00:00,2024-04
1430,475,purchase,5,0,2024-04-17 16:00:00,2024-04
1431,476,visit,1,1,2024-02-29 00:00:00,2024-02
1432,476,signup,2,1,2024-03-01 15:00:00,2024-02
1433,476,onboard,3,0,2024-03-01 04:00:00,2024-02
1434,477,visit,1,1,2024-06-04 00:00:00,2024-06
1435,477,signup,2,0,2024-06-05 20:00:00,2024-06
1436,478,visit,1,1,2024-03-12 00:00:00,2024-03
1437,478,signup,2,1,2024-03-13 22:00:00,2024-03
1438,478,onboard,3,0,2024-03-13 08:00:00,2024-03
1439,479,visit,1,1,2024-01-04 00:00:00,2024-01
1440,479,signup,2,0,2024-01-04 03:00:00,2024-01
1441,480,visit,1,1,2024-02-27 00:00:00,2024-02
1442,480,signup,2,0,2024-02-28 19:00:00,2024-02
1443,481,visit,1,1,2024-04-06 00:00:00,2024-04
1444,481,signup,2,1,2024-04-06 21:00:00,2024-04
1445,481,onboard,3,1,2024-04-07 08:00:00,2024-04
1446,481,activate,4,1,2024-04-06 12:00:00,2024-04
1447,481,purchase,5,1,2024-04-09 08:00:00,2024-04
1448,482,visit,1,1,2024-05-20 00:00:00,2024-05
1449,482,signup,2,1,2024-05-21 11:00:00,2024-05
1450,482,onboard,3,1,2024-05-20 22:00:00,2024-05
1451,482,activate,4,1,2024-05-22 00:00:00,2024-05
1452,482,purchase,5,1,2024-05-26 00:00:00,2024-05
1453,483,visit,1,1,2024-02-02 00:00:00,2024-02
1454,483,signup,2,0,2024-02-03 20:00:00,2024-02
1455,484,visit,1,1,2024-05-04 00:00:00,2024-05
1456,484,signup,2,0,2024-05-05 17:00:00,2024-05
1457,485,visit,1,1,2024-06-07 00:00:00,2024-06
1458,485,signup,2,0,2024-06-07 16:00:00,2024-06
1459,486,visit,1,1,2024-01-14 00:00:00,2024-01
1460,486,signup,2,0,2024-01-14 06:00:00,2024-01
1461,487,visit,1,1,2024-01-12 00:00:00,2024-01
1462,487,signup,2,0,2024-01-12 16:00:00,2024-01
1463,488,visit,1,1,2024-05-08 00:00:00,2024-05
1464,488,signup,2,1,2024-05-10 00:00:00,2024-05
1465,488,onboard,3,1,2024-05-11 20:00:00,2024-05
1466,488,activate,4,1,2024-05-12 00:00:00,2024-05
1467,488,purchase,5,1,2024-05-10 00:00:00,2024-05
1468,489,visit,1,1,2024-01-04 00:00:00,2024-01
1469,489,signup,2,1,2024-01-04 06:00:00,2024-01
1470,489,onboard,3,1,2024-01-07 20:00:00,2024-01
1471,489,activate,4,1,2024-01-04 12:00:00,2024-01
1472,489,purchase,5,0,2024-01-04 04:00:00,2024-01
1473,490,visit,1,1,2024-04-07 00:00:00,2024-04
1474,490,signup,2,1,2024-04-08 12:00:00,2024-04
1475,490,onboard,3,1,2024-04-07 04:00:00,2024-04
1476,490,activate,4,0,2024-04-12 09:00:00,2024-04
1477,491,visit,1,1,2024-01-21 00:00:00,2024-01
1478,491,signup,2,1,2024-01-21 12:00:00,2024-01
1479,491,onboard,3,1,2024-01-21 02:00:00,2024-01
1480,491,activate,4,1,2024-01-21 18:00:00,2024-01
1481,491,purchase,5,0,2024-01-27 08:00:00,2024-01
1482,492,visit,1,1,2024-04-12 00:00:00,2024-04
1483,492,signup,2,1,2024-04-13 18:00:00,2024-04
1484,492,onboard,3,1,2024-04-13 10:00:00,2024-04
1485,492,activate,4,0,2024-04-15 09:00:00,2024-04
1486,493,visit,1,1,2024-03-13 00:00:00,2024-03
1487,493,signup,2,0,2024-03-13 23:00:00,2024-03
1488,494,visit,1,1,2024-02-28 00:00:00,2024-02
1489,494,signup,2,0,2024-02-29 06:00:00,2024-02
1490,495,visit,1,1,2024-01-19 00:00:00,2024-01
1491,495,signup,2,1,2024-01-20 05:00:00,2024-01
1492,495,onboard,3,0,2024-01-19 16:00:00,2024-01
1493,496,visit,1,1,2024-05-16 00:00:00,2024-05
1494,496,signup,2,0,2024-05-17 03:00:00,2024-05
1495,497,visit,1,1,2024-04-19 00:00:00,2024-04
1496,497,signup,2,1,2024-04-19 23:00:00,2024-04
1497,497,onboard,3,1,2024-04-19 18:00:00,2024-04
1498,497,activate,4,0,2024-04-22 03:00:00,2024-04
1499,498,visit,1,1,2024-02-14 00:00:00,2024-02
1500,498,signup,2,0,2024-02-14 02:00:00,2024-02
1501,499,visit,1,1,2024-02-22 00:00:00,2024-02
1502,499,signup,2,1,2024-02-22 07:00:00,2024-02
1503,499,onboard,3,1,2024-02-24 20:00:00,2024-02
1504,499,activate,4,1,2024-02-24 09:00:00,2024-02
1505,499,purchase,5,0,2024-02-22 12:00:00,2024-02
1506,500,visit,1,1,2024-04-19 00:00:00,2024-04
1507,500,signup,2,1,2024-04-20 18:00:00,2024-04
1508,500,onboard,3,0,2024-04-20 14:00:00,2024-04
