user_id,variant,assignment_date,converted,order_value
14273,control,2026-03-04,0,
14274,treatment,2026-03-03,0,
14275,treatment,2026-03-14,0,
14276,treatment,2026-03-05,0,
14277,control,2026-03-01,1,35.42
14278,treatment,2026-03-08,0,
14279,control,2026-03-10,0,
14280,control,2026-03-09,0,
14281,control,2026-03-02,0,
14282,treatment,2026-03-12,0,
14283,control,2026-03-02,0,
14284,treatment,2026-03-13,0,
14285,treatment,2026-03-03,0,
14286,treatment,2026-03-02,0,
14287,treatment,2026-03-02,0,
14288,treatment,2026-03-02,0,
14289,treatment,2026-03-05,1,46.71
14290,control,2026-03-04,0,
14291,treatment,2026-03-14,0,
14292,control,2026-03-08,0,
14293,control,2026-03-08,0,
14294,control,2026-03-04,0,
14295,control,2026-03-13,0,
14296,treatment,2026-03-09,0,
14297,treatment,2026-03-02,0,
14298,treatment,2026-03-10,0,
14299,control,2026-03-06,0,
14300,control,2026-03-01,0,
14301,control,2026-03-08,0,
14302,treatment,2026-03-14,0,
14303,treatment,2026-03-13,0,
14304,control,2026-03-01,0,
14305,treatment,2026-03-04,1,41.52
14306,treatment,2026-03-07,1,18.36
14307,treatment,2026-03-09,0,
14308,treatment,2026-03-02,0,
14309,treatment,2026-03-12,0,
14310,control,2026-03-04,0,
14311,control,2026-03-14,0,
14312,treatment,2026-03-12,0,
14313,control,2026-03-02,1,19.42
14314,treatment,2026-03-01,0,
14315,treatment,2026-03-10,0,
14316,control,2026-03-04,0,
14317,control,2026-03-06,0,
14318,treatment,2026-03-09,0,
14319,treatment,2026-03-03,0,
14320,control,2026-03-13,0,
14321,treatment,2026-03-07,0,
14322,control,2026-03-07,0,
14323,treatment,2026-03-13,1,20.74
14324,control,2026-03-03,0,
14325,treatment,2026-03-04,1,30.77
14326,treatment,2026-03-11,0,
14327,control,2026-03-09,0,
14328,treatment,2026-03-11,0,
14329,treatment,2026-03-13,0,
14330,treatment,2026-03-05,0,
14331,treatment,2026-03-13,0,
14332,control,2026-03-11,0,
14333,treatment,2026-03-03,0,
14334,treatment,2026-03-02,0,
14335,control,2026-03-10,0,
14336,control,2026-03-03,0,
14337,control,2026-03-12,0,
14338,treatment,2026-03-12,1,52.52
14339,treatment,2026-03-13,0,
14340,treatment,2026-03-03,0,
14341,treatment,2026-03-03,0,
14342,control,2026-03-05,0,
14343,control,2026-03-08,0,
14344,control,2026-03-03,1,59.96
14345,treatment,2026-03-11,0,
14346,treatment,2026-03-12,0,
14347,treatment,2026-03-07,0,
14348,control,2026-03-03,1,65.47
14349,control,2026-03-01,0,
14350,control,2026-03-01,0,
14351,treatment,2026-03-05,0,
14352,control,2026-03-08,0,
14353,control,2026-03-09,0,
14354,treatment,2026-03-14,0,
14355,control,2026-03-07,1,45.9
14356,treatment,2026-03-08,1,17.73
14357,control,2026-03-14,0,
14358,treatment,2026-03-08,0,
14359,treatment,2026-03-14,0,
14360,control,2026-03-09,0,
14361,treatment,2026-03-06,0,
14362,treatment,2026-03-07,0,
14363,treatment,2026-03-08,0,
14364,treatment,2026-03-07,0,
14365,control,2026-03-08,1,56.35
14366,control,2026-03-11,0,
14367,control,2026-03-12,0,
14368,treatment,2026-03-08,0,
14369,control,2026-03-09,0,
14370,control,2026-03-08,0,
14371,treatment,2026-03-12,1,93.71
14372,treatment,2026-03-10,0,
14373,control,2026-03-06,0,
14374,control,2026-03-13,0,
14375,control,2026-03-08,0,
14376,treatment,2026-03-14,0,
14377,treatment,2026-03-11,0,
14378,control,2026-03-03,0,
14379,treatment,2026-03-09,1,29.05
14380,control,2026-03-11,0,
14381,control,2026-03-12,0,
14382,control,2026-03-13,0,
14383,control,2026-03-13,0,
14384,control,2026-03-03,0,
14385,control,2026-03-13,0,
14386,treatment,2026-03-11,1,51.06
14387,treatment,2026-03-06,0,
14388,treatment,2026-03-05,0,
14389,control,2026-03-14,0,
14390,control,2026-03-03,0,
14391,control,2026-03-14,0,
14392,treatment,2026-03-11,0,
14393,control,2026-03-04,0,
14394,control,2026-03-04,0,
14395,treatment,2026-03-02,0,
14396,treatment,2026-03-02,0,
14397,treatment,2026-03-01,0,
14398,treatment,2026-03-03,0,
14399,treatment,2026-03-13,0,
14400,treatment,2026-03-11,1,35.86
14401,control,2026-03-13,0,
14402,treatment,2026-03-06,1,10.82
14403,control,2026-03-12,0,
14404,treatment,2026-03-12,0,
14405,control,2026-03-08,0,
14406,control,2026-03-08,0,
14407,control,2026-03-03,0,
14408,control,2026-03-09,0,
14409,treatment,2026-03-14,0,
14410,treatment,2026-03-05,0,
14411,treatment,2026-03-06,0,
14412,control,2026-03-04,0,
14413,treatment,2026-03-02,0,
14414,control,2026-03-07,0,
14415,control,2026-03-13,0,
14416,treatment,2026-03-13,0,
14417,control,2026-03-03,1,50.11
14418,control,2026-03-02,0,
14419,treatment,2026-03-10,1,69.17
14420,control,2026-03-04,0,
14421,control,2026-03-03,0,
14422,treatment,2026-03-10,0,
14423,treatment,2026-03-03,0,
14424,treatment,2026-03-01,0,
14425,treatment,2026-03-10,0,
14426,control,2026-03-08,1,52.3
14427,control,2026-03-01,0,
14428,control,2026-03-01,0,
14429,treatment,2026-03-11,0,
14430,treatment,2026-03-04,1,39.01
14431,control,2026-03-03,0,
14432,treatment,2026-03-03,0,
14433,control,2026-03-04,1,22.1
14434,control,2026-03-06,0,
14435,control,2026-03-01,0,
14436,treatment,2026-03-09,0,
14437,treatment,2026-03-02,0,
14438,control,2026-03-02,0,
14439,control,2026-03-09,0,
14440,control,2026-03-08,0,
14441,treatment,2026-03-02,0,
14442,control,2026-03-10,0,
14443,treatment,2026-03-02,0,
14444,treatment,2026-03-07,0,
14445,control,2026-03-03,0,
14446,control,2026-03-07,0,
14447,treatment,2026-03-03,0,
14448,control,2026-03-10,0,
14449,treatment,2026-03-03,1,88.71
14450,control,2026-03-10,0,
14451,control,2026-03-09,0,
14452,control,2026-03-13,1,46.31
14453,treatment,2026-03-02,1,59.07
14454,control,2026-03-01,1,42.4
14455,treatment,2026-03-08,0,
14456,treatment,2026-03-02,0,
14457,control,2026-03-02,0,
14458,control,2026-03-07,0,
14459,control,2026-03-10,0,
14460,treatment,2026-03-03,0,
14461,control,2026-03-14,0,
14462,control,2026-03-13,0,
14463,treatment,2026-03-12,0,
14464,control,2026-03-11,0,
14465,treatment,2026-03-12,1,40.23
14466,treatment,2026-03-12,0,
14467,control,2026-03-09,0,
14468,treatment,2026-03-04,1,58.21
14469,treatment,2026-03-04,0,
14470,control,2026-03-01,1,35.9
14471,treatment,2026-03-02,0,
14472,treatment,2026-03-09,0,
14473,control,2026-03-08,0,
14474,control,2026-03-07,0,
14475,treatment,2026-03-02,0,
14476,treatment,2026-03-01,0,
14477,control,2026-03-14,0,
14478,treatment,2026-03-08,0,
14479,control,2026-03-12,0,
14480,control,2026-03-07,0,
14481,treatment,2026-03-14,0,
14482,treatment,2026-03-09,0,
14483,treatment,2026-03-07,0,
14484,control,2026-03-14,0,
14485,treatment,2026-03-11,0,
14486,control,2026-03-09,1,33.8
14487,treatment,2026-03-02,0,
14488,control,2026-03-01,0,
14489,treatment,2026-03-06,0,
14490,control,2026-03-09,0,
14491,control,2026-03-01,0,
14492,control,2026-03-11,1,63.62
14493,control,2026-03-06,0,
14494,control,2026-03-01,0,
14495,control,2026-03-09,0,
14496,control,2026-03-11,0,
14497,treatment,2026-03-04,0,
14498,treatment,2026-03-03,0,
14499,treatment,2026-03-09,0,
14500,control,2026-03-02,0,
14501,control,2026-03-01,0,
14502,treatment,2026-03-01,1,57.53
14503,control,2026-03-14,0,
14504,treatment,2026-03-03,0,
14505,control,2026-03-08,0,
14506,treatment,2026-03-07,0,
14507,control,2026-03-06,0,
14508,treatment,2026-03-08,0,
14509,treatment,2026-03-01,0,
14510,control,2026-03-01,0,
14511,treatment,2026-03-12,0,
14512,control,2026-03-08,0,
14513,treatment,2026-03-06,1,8.84
14514,control,2026-03-05,0,
14515,control,2026-03-04,0,
14516,treatment,2026-03-06,0,
14517,control,2026-03-09,0,
14518,treatment,2026-03-07,0,
14519,treatment,2026-03-10,0,
14520,control,2026-03-05,0,
14521,treatment,2026-03-06,1,18.31
14522,control,2026-03-03,0,
14523,control,2026-03-11,0,
14524,treatment,2026-03-03,0,
14525,control,2026-03-08,1,44.37
14526,control,2026-03-04,0,
14527,control,2026-03-13,0,
14528,treatment,2026-03-14,0,
14529,control,2026-03-11,1,38.08
14530,control,2026-03-10,1,34.05
14531,treatment,2026-03-01,1,75.72
14532,treatment,2026-03-13,0,
14533,treatment,2026-03-12,0,
14534,treatment,2026-03-01,0,
14535,treatment,2026-03-08,0,
14536,treatment,2026-03-01,1,56.87
14537,control,2026-03-05,0,
14538,treatment,2026-03-12,0,
14539,treatment,2026-03-06,0,
14540,control,2026-03-05,0,
14541,treatment,2026-03-07,0,
14542,treatment,2026-03-09,1,28.31
14543,treatment,2026-03-11,1,72.42
14544,treatment,2026-03-10,0,
14545,treatment,2026-03-09,0,
14546,control,2026-03-03,0,
14547,treatment,2026-03-14,0,
14548,control,2026-03-09,0,
14549,treatment,2026-03-14,0,
14550,control,2026-03-05,0,
14551,treatment,2026-03-06,0,
14552,control,2026-03-03,0,
14553,control,2026-03-05,0,
14554,treatment,2026-03-11,0,
14555,treatment,2026-03-12,0,
14556,control,2026-03-13,0,
14557,treatment,2026-03-13,0,
14558,treatment,2026-03-03,1,52.29
14559,treatment,2026-03-05,0,
14560,control,2026-03-03,0,
14561,treatment,2026-03-14,0,
14562,treatment,2026-03-05,1,68.8
14563,treatment,2026-03-04,1,44.15
14564,treatment,2026-03-12,1,21.01
14565,control,2026-03-02,0,
14566,treatment,2026-03-11,0,
14567,control,2026-03-14,0,
14568,control,2026-03-13,0,
14569,treatment,2026-03-03,0,
14570,control,2026-03-12,0,
14571,treatment,2026-03-04,0,
14572,control,2026-03-13,1,68.04
14573,treatment,2026-03-05,0,
14574,treatment,2026-03-01,0,
14575,treatment,2026-03-02,0,
14576,treatment,2026-03-01,0,
14577,treatment,2026-03-11,0,
14578,control,2026-03-02,0,
14579,treatment,2026-03-08,0,
14580,treatment,2026-03-07,1,28.48
14581,treatment,2026-03-02,0,
14582,treatment,2026-03-03,0,
14583,treatment,2026-03-12,0,
14584,control,2026-03-08,0,
14585,treatment,2026-03-07,0,
14586,control,2026-03-04,0,
14587,treatment,2026-03-13,0,
14588,control,2026-03-13,0,
14589,treatment,2026-03-04,0,
14590,treatment,2026-03-01,0,
14591,treatment,2026-03-06,0,
14592,treatment,2026-03-09,0,
14593,control,2026-03-06,0,
14594,treatment,2026-03-11,1,93.96
14595,control,2026-03-13,0,
14596,control,2026-03-10,0,
14597,control,2026-03-02,0,
14598,control,2026-03-03,0,
14599,treatment,2026-03-05,0,
14600,control,2026-03-14,0,
14601,treatment,2026-03-04,0,
14602,treatment,2026-03-02,1,26.62
14603,treatment,2026-03-06,0,
14604,treatment,2026-03-09,0,
14605,control,2026-03-03,0,
14606,treatment,2026-03-02,1,32.13
14607,control,2026-03-03,0,
14608,control,2026-03-04,0,
14609,control,2026-03-14,0,
14610,control,2026-03-09,0,
14611,treatment,2026-03-02,1,130.55
14612,treatment,2026-03-01,0,
14613,treatment,2026-03-04,0,
14614,control,2026-03-06,1,59.81
14615,treatment,2026-03-03,0,
14616,treatment,2026-03-04,1,51.89
14617,control,2026-03-02,0,
14618,treatment,2026-03-03,0,
14619,treatment,2026-03-03,0,
14620,control,2026-03-07,0,
14621,treatment,2026-03-03,0,
14622,treatment,2026-03-01,0,
14623,control,2026-03-14,0,
14624,control,2026-03-12,0,
14625,control,2026-03-01,0,
14626,treatment,2026-03-08,1,55.2
14627,control,2026-03-05,1,86.44
14628,control,2026-03-11,1,18.48
14629,treatment,2026-03-04,0,
14630,treatment,2026-03-07,0,
14631,treatment,2026-03-05,0,
14632,control,2026-03-13,0,
14633,control,2026-03-09,0,
14634,control,2026-03-02,0,
14635,control,2026-03-14,1,49.95
14636,treatment,2026-03-08,1,55.24
14637,control,2026-03-07,0,
14638,treatment,2026-03-06,1,33.85
14639,treatment,2026-03-13,0,
14640,control,2026-03-10,0,
14641,treatment,2026-03-05,0,
14642,treatment,2026-03-04,0,
14643,control,2026-03-05,0,
14644,control,2026-03-10,0,
14645,control,2026-03-06,0,
14646,treatment,2026-03-02,1,30.62
14647,control,2026-03-05,0,
14648,control,2026-03-02,0,
14649,treatment,2026-03-09,1,30.08
14650,control,2026-03-04,0,
14651,treatment,2026-03-08,0,
14652,control,2026-03-06,0,
14653,control,2026-03-04,1,42.79
14654,control,2026-03-03,0,
14655,treatment,2026-03-02,0,
14656,treatment,2026-03-02,1,29.78
14657,treatment,2026-03-04,0,
14658,control,2026-03-12,0,
14659,treatment,2026-03-10,0,
14660,control,2026-03-11,0,
14661,control,2026-03-03,0,
14662,treatment,2026-03-04,0,
14663,treatment,2026-03-13,0,
14664,treatment,2026-03-10,0,
14665,control,2026-03-05,0,
14666,control,2026-03-02,0,
14667,treatment,2026-03-13,0,
14668,treatment,2026-03-03,0,
14669,control,2026-03-05,0,
14670,treatment,2026-03-14,0,
14671,control,2026-03-11,0,
14672,treatment,2026-03-11,1,26.8
14673,treatment,2026-03-11,0,
14674,treatment,2026-03-13,0,
14675,treatment,2026-03-11,1,28.8
14676,control,2026-03-10,0,
14677,treatment,2026-03-01,0,
14678,treatment,2026-03-13,1,41.52
14679,treatment,2026-03-13,0,
14680,treatment,2026-03-10,0,
14681,control,2026-03-14,0,
14682,treatment,2026-03-05,1,27.39
14683,treatment,2026-03-13,0,
14684,treatment,2026-03-03,0,
14685,treatment,2026-03-13,0,
14686,treatment,2026-03-04,0,
14687,control,2026-03-14,1,78.22
14688,control,2026-03-12,0,
14689,control,2026-03-07,0,
14690,treatment,2026-03-13,1,79.5
14691,control,2026-03-04,0,
14692,treatment,2026-03-04,0,
14693,control,2026-03-14,0,
14694,control,2026-03-10,0,
14695,treatment,2026-03-09,0,
14696,control,2026-03-09,1,59.98
14697,treatment,2026-03-03,0,
14698,treatment,2026-03-06,0,
14699,control,2026-03-09,0,
14700,control,2026-03-11,0,
14701,control,2026-03-11,0,
14702,control,2026-03-14,0,
14703,control,2026-03-02,0,
14704,treatment,2026-03-06,1,58.75
14705,treatment,2026-03-05,1,19.21
14706,control,2026-03-01,0,
14707,control,2026-03-11,0,
14708,control,2026-03-08,1,33.51
14709,treatment,2026-03-02,1,50.89
14710,control,2026-03-06,0,
14711,treatment,2026-03-06,0,
14712,treatment,2026-03-10,0,
14713,control,2026-03-06,0,
14714,treatment,2026-03-13,1,130.17
14715,control,2026-03-08,0,
14716,control,2026-03-09,0,
14717,treatment,2026-03-13,0,
14718,treatment,2026-03-03,0,
14719,control,2026-03-05,0,
14720,control,2026-03-02,0,
14721,treatment,2026-03-10,0,
14722,control,2026-03-11,0,
14723,control,2026-03-09,0,
14724,treatment,2026-03-02,1,66.67
14725,treatment,2026-03-13,0,
14726,treatment,2026-03-12,0,
14727,treatment,2026-03-07,0,
14728,control,2026-03-12,0,
14729,control,2026-03-08,1,45.26
14730,treatment,2026-03-05,0,
14731,treatment,2026-03-01,1,103.51
14732,control,2026-03-13,0,
14733,treatment,2026-03-12,0,
14734,control,2026-03-02,0,
14735,control,2026-03-07,0,
14736,control,2026-03-11,0,
14737,control,2026-03-03,0,
14738,treatment,2026-03-14,0,
14739,control,2026-03-02,0,
14740,control,2026-03-12,0,
14741,control,2026-03-09,0,
14742,treatment,2026-03-07,0,
14743,treatment,2026-03-07,0,
14744,control,2026-03-09,0,
14745,treatment,2026-03-14,1,28.07
14746,treatment,2026-03-06,0,
14747,treatment,2026-03-05,0,
14748,control,2026-03-14,0,
14749,treatment,2026-03-03,0,
14750,control,2026-03-12,0,
14751,control,2026-03-14,1,56.02
14752,treatment,2026-03-11,0,
14753,treatment,2026-03-12,0,
14754,treatment,2026-03-09,1,37.99
14755,treatment,2026-03-01,0,
14756,control,2026-03-02,0,
14757,treatment,2026-03-10,0,
14758,control,2026-03-11,0,
14759,treatment,2026-03-01,0,
14760,treatment,2026-03-02,0,
14761,control,2026-03-08,0,
14762,treatment,2026-03-12,0,
14763,treatment,2026-03-04,0,
14764,treatment,2026-03-02,0,
14765,control,2026-03-10,0,
14766,treatment,2026-03-05,0,
14767,control,2026-03-10,0,
14768,control,2026-03-01,0,
14769,treatment,2026-03-14,0,
14770,control,2026-03-10,0,
14771,control,2026-03-11,0,
14772,control,2026-03-04,0,
14773,treatment,2026-03-08,0,
14774,treatment,2026-03-12,0,
14775,control,2026-03-11,0,
14776,control,2026-03-11,0,
14777,treatment,2026-03-11,0,
14778,treatment,2026-03-08,0,
14779,control,2026-03-14,0,
14780,control,2026-03-14,0,
14781,treatment,2026-03-06,1,56.62
14782,control,2026-03-08,0,
14783,control,2026-03-02,0,
14784,treatment,2026-03-05,1,58.86
14785,treatment,2026-03-01,0,
14786,treatment,2026-03-03,0,
14787,control,2026-03-09,0,
14788,treatment,2026-03-06,0,
14789,treatment,2026-03-04,0,
14790,treatment,2026-03-11,0,
14791,treatment,2026-03-03,0,
14792,control,2026-03-09,0,
14793,control,2026-03-04,0,
14794,treatment,2026-03-09,0,
14795,control,2026-03-01,0,
14796,control,2026-03-14,0,
14797,control,2026-03-06,0,
14798,control,2026-03-10,0,
14799,treatment,2026-03-12,0,
14800,treatment,2026-03-05,0,
14801,treatment,2026-03-04,1,45.34
14802,treatment,2026-03-13,0,
14803,control,2026-03-01,0,
14804,treatment,2026-03-12,0,
14805,control,2026-03-03,0,
14806,control,2026-03-02,0,
14807,treatment,2026-03-09,0,
14808,control,2026-03-12,0,
14809,control,2026-03-08,1,21.69
14810,control,2026-03-01,0,
14811,treatment,2026-03-09,0,
14812,control,2026-03-03,0,
14813,control,2026-03-01,0,
14814,treatment,2026-03-09,0,
14815,treatment,2026-03-04,0,
14816,treatment,2026-03-05,1,88.86
14817,treatment,2026-03-11,0,
14818,treatment,2026-03-13,1,30.71
14819,control,2026-03-05,0,
14820,control,2026-03-08,0,
14821,treatment,2026-03-09,0,
14822,control,2026-03-10,0,
14823,treatment,2026-03-06,0,
14824,control,2026-03-01,0,
14825,treatment,2026-03-05,0,
14826,control,2026-03-09,0,
14827,treatment,2026-03-11,0,
14828,control,2026-03-09,0,
14829,treatment,2026-03-05,1,20.88
14830,treatment,2026-03-08,0,
14831,treatment,2026-03-14,0,
14832,treatment,2026-03-04,0,
14833,treatment,2026-03-04,0,
14834,treatment,2026-03-05,0,
14835,control,2026-03-03,0,
14836,treatment,2026-03-01,0,
14837,control,2026-03-01,0,
14838,control,2026-03-02,0,
14839,control,2026-03-09,0,
14840,treatment,2026-03-06,0,
14841,control,2026-03-02,0,
14842,control,2026-03-11,0,
14843,control,2026-03-06,1,33.73
14844,control,2026-03-14,1,32.06
14845,control,2026-03-10,0,
14846,control,2026-03-09,1,36.45
14847,control,2026-03-01,0,
14848,treatment,2026-03-10,0,
14849,control,2026-03-07,1,40.07
14850,treatment,2026-03-05,0,
14851,treatment,2026-03-09,0,
14852,control,2026-03-09,0,
14853,control,2026-03-02,0,
14854,treatment,2026-03-13,0,
14855,control,2026-03-03,0,
14856,control,2026-03-03,0,
14857,treatment,2026-03-03,0,
14858,control,2026-03-09,0,
14859,treatment,2026-03-14,0,
14860,treatment,2026-03-14,0,
14861,control,2026-03-07,0,
14862,treatment,2026-03-02,0,
14863,treatment,2026-03-12,0,
14864,control,2026-03-10,0,
14865,treatment,2026-03-07,0,
14866,treatment,2026-03-09,0,
14867,treatment,2026-03-03,0,
14868,treatment,2026-03-04,0,
14869,treatment,2026-03-10,0,
14870,control,2026-03-08,0,
14871,treatment,2026-03-02,0,
14872,control,2026-03-04,0,
14873,control,2026-03-11,0,
14874,treatment,2026-03-06,0,
14875,treatment,2026-03-02,0,
14876,control,2026-03-08,0,
14877,control,2026-03-01,1,44.41
14878,treatment,2026-03-08,0,
14879,control,2026-03-11,0,
14880,control,2026-03-02,1,27.54
14881,treatment,2026-03-09,0,
14882,treatment,2026-03-03,0,
14883,treatment,2026-03-11,0,
14884,control,2026-03-09,0,
14885,treatment,2026-03-03,0,
14886,control,2026-03-04,0,
14887,control,2026-03-02,1,26.53
14888,treatment,2026-03-08,0,
14889,control,2026-03-11,0,
14890,treatment,2026-03-02,0,
14891,control,2026-03-13,0,
14892,control,2026-03-14,0,
14893,treatment,2026-03-13,1,47.14
14894,treatment,2026-03-05,1,36.19
14895,control,2026-03-04,0,
14896,treatment,2026-03-13,1,27.84
14897,treatment,2026-03-08,0,
14898,control,2026-03-06,0,
14899,treatment,2026-03-11,0,
14900,treatment,2026-03-14,1,44.57
14901,control,2026-03-02,0,
14902,treatment,2026-03-11,0,
14903,treatment,2026-03-14,0,
14904,treatment,2026-03-07,0,
14905,control,2026-03-06,0,
14906,control,2026-03-05,0,
14907,treatment,2026-03-02,0,
14908,control,2026-03-12,1,52.44
14909,treatment,2026-03-14,0,
14910,control,2026-03-05,0,
14911,treatment,2026-03-03,0,
14912,treatment,2026-03-08,0,
14913,treatment,2026-03-07,0,
14914,treatment,2026-03-14,0,
14915,treatment,2026-03-07,1,70.43
14916,treatment,2026-03-09,0,
14917,treatment,2026-03-14,0,
14918,control,2026-03-14,0,
14919,control,2026-03-13,0,
14920,control,2026-03-05,0,
14921,treatment,2026-03-07,0,
14922,control,2026-03-05,1,65.89
14923,treatment,2026-03-03,1,60.81
14924,control,2026-03-03,0,
14925,control,2026-03-03,0,
14926,control,2026-03-06,0,
14927,control,2026-03-08,0,
14928,control,2026-03-05,0,
14929,control,2026-03-08,0,
14930,treatment,2026-03-07,1,39.45
14931,control,2026-03-14,0,
14932,control,2026-03-13,0,
14933,treatment,2026-03-02,0,
14934,treatment,2026-03-13,0,
14935,treatment,2026-03-02,0,
14936,control,2026-03-06,0,
14937,control,2026-03-14,0,
14938,treatment,2026-03-05,0,
14939,treatment,2026-03-11,0,
14940,treatment,2026-03-05,0,
14941,treatment,2026-03-05,0,
14942,control,2026-03-03,0,
14943,control,2026-03-12,0,
14944,control,2026-03-06,0,
14945,treatment,2026-03-13,0,
14946,treatment,2026-03-02,0,
14947,treatment,2026-03-10,0,
14948,treatment,2026-03-03,0,
14949,control,2026-03-13,0,
14950,control,2026-03-07,0,
14951,control,2026-03-08,0,
14952,treatment,2026-03-08,1,23.74
14953,treatment,2026-03-14,1,35.96
14954,treatment,2026-03-06,0,
14955,treatment,2026-03-11,0,
14956,control,2026-03-13,1,92.37
14957,control,2026-03-02,0,
14958,treatment,2026-03-01,0,
14959,treatment,2026-03-12,0,
14960,control,2026-03-04,0,
14961,treatment,2026-03-12,0,
14962,control,2026-03-10,0,
14963,treatment,2026-03-10,0,
14964,treatment,2026-03-02,0,
14965,control,2026-03-01,0,
14966,control,2026-03-08,1,29.52
14967,control,2026-03-04,0,
14968,treatment,2026-03-08,0,
14969,treatment,2026-03-04,0,
14970,control,2026-03-07,0,
14971,treatment,2026-03-11,0,
14972,control,2026-03-04,0,
14973,control,2026-03-08,0,
14974,control,2026-03-08,0,
14975,treatment,2026-03-13,0,
14976,control,2026-03-11,0,
14977,treatment,2026-03-01,1,61.05
14978,control,2026-03-03,0,
14979,control,2026-03-09,1,29.26
14980,treatment,2026-03-13,0,
14981,treatment,2026-03-11,0,
14982,control,2026-03-03,0,
14983,control,2026-03-02,0,
14984,treatment,2026-03-08,0,
14985,control,2026-03-13,1,36.64
14986,control,2026-03-11,1,73.09
14987,treatment,2026-03-01,0,
14988,treatment,2026-03-13,0,
14989,control,2026-03-08,0,
14990,treatment,2026-03-04,0,
14991,treatment,2026-03-04,0,
14992,control,2026-03-01,1,22.12
14993,treatment,2026-03-13,0,
14994,control,2026-03-03,0,
14995,control,2026-03-03,0,
14996,treatment,2026-03-13,0,
14997,treatment,2026-03-14,0,
14998,treatment,2026-03-05,0,
14999,control,2026-03-13,0,
15000,control,2026-03-10,0,
15001,control,2026-03-12,1,88.1
15002,control,2026-03-02,0,
15003,treatment,2026-03-04,0,
15004,control,2026-03-14,0,
15005,treatment,2026-03-05,1,80.3
15006,treatment,2026-03-04,1,49.06
15007,control,2026-03-13,0,
15008,control,2026-03-14,0,
15009,control,2026-03-07,1,63.59
15010,control,2026-03-08,0,
15011,treatment,2026-03-03,1,65.32
15012,treatment,2026-03-13,0,
15013,control,2026-03-05,1,59.49
15014,control,2026-03-02,0,
15015,treatment,2026-03-09,0,
15016,control,2026-03-05,0,
15017,control,2026-03-05,0,
15018,control,2026-03-01,1,67.67
15019,treatment,2026-03-01,0,
15020,treatment,2026-03-08,1,35.93
15021,control,2026-03-05,0,
15022,control,2026-03-14,0,
15023,treatment,2026-03-06,0,
15024,control,2026-03-08,1,24.44
15025,treatment,2026-03-13,0,
15026,control,2026-03-14,0,
15027,treatment,2026-03-12,0,
15028,treatment,2026-03-12,0,
15029,treatment,2026-03-06,0,
15030,control,2026-03-14,0,
15031,control,2026-03-07,0,
15032,control,2026-03-03,0,
15033,treatment,2026-03-05,1,66.46
15034,control,2026-03-03,0,
15035,control,2026-03-12,0,
15036,treatment,2026-03-14,0,
15037,control,2026-03-01,0,
15038,control,2026-03-01,0,
15039,treatment,2026-03-06,0,
15040,treatment,2026-03-14,0,
15041,control,2026-03-01,0,
15042,treatment,2026-03-02,0,
15043,control,2026-03-08,0,
15044,control,2026-03-01,0,
15045,control,2026-03-10,0,
15046,control,2026-03-04,1,37.33
15047,treatment,2026-03-07,1,84.59
15048,control,2026-03-13,0,
15049,control,2026-03-09,1,64.61
15050,control,2026-03-12,0,
15051,treatment,2026-03-13,0,
15052,control,2026-03-05,0,
15053,treatment,2026-03-08,0,
15054,treatment,2026-03-10,0,
15055,control,2026-03-01,1,56.12
15056,control,2026-03-03,1,53.24
15057,control,2026-03-04,0,
15058,treatment,2026-03-01,0,
15059,treatment,2026-03-07,1,32.93
15060,control,2026-03-04,1,56.25
15061,control,2026-03-05,0,
15062,control,2026-03-04,1,58.28
15063,treatment,2026-03-02,0,
15064,treatment,2026-03-12,0,
15065,control,2026-03-10,0,
15066,control,2026-03-02,0,
15067,treatment,2026-03-03,0,
15068,treatment,2026-03-13,0,
15069,treatment,2026-03-07,0,
15070,treatment,2026-03-02,0,
15071,treatment,2026-03-05,0,
15072,control,2026-03-08,0,
15073,control,2026-03-11,0,
15074,treatment,2026-03-01,0,
15075,treatment,2026-03-01,0,
15076,control,2026-03-10,0,
15077,control,2026-03-08,0,
15078,treatment,2026-03-11,0,
15079,treatment,2026-03-04,1,54.67
15080,control,2026-03-03,1,24.38
15081,treatment,2026-03-01,0,
15082,treatment,2026-03-09,0,
15083,control,2026-03-10,0,
15084,treatment,2026-03-07,0,
15085,control,2026-03-04,0,
15086,control,2026-03-11,0,
15087,control,2026-03-04,0,
15088,treatment,2026-03-04,0,
15089,control,2026-03-02,0,
15090,control,2026-03-07,0,
15091,control,2026-03-12,0,
15092,control,2026-03-10,0,
15093,treatment,2026-03-13,0,
15094,control,2026-03-01,0,
15095,control,2026-03-13,0,
15096,control,2026-03-01,0,
15097,control,2026-03-09,0,
15098,control,2026-03-09,0,
15099,control,2026-03-12,0,
15100,control,2026-03-05,1,26.21
15101,control,2026-03-08,0,
15102,control,2026-03-11,0,
15103,control,2026-03-13,0,
15104,treatment,2026-03-08,0,
15105,control,2026-03-07,0,
15106,treatment,2026-03-08,0,
15107,control,2026-03-03,0,
15108,control,2026-03-13,1,54.26
15109,control,2026-03-04,0,
15110,treatment,2026-03-07,0,
15111,treatment,2026-03-03,0,
15112,control,2026-03-02,0,
15113,treatment,2026-03-11,0,
15114,control,2026-03-11,0,
15115,treatment,2026-03-01,0,
15116,control,2026-03-08,0,
15117,treatment,2026-03-07,0,
15118,treatment,2026-03-10,0,
15119,treatment,2026-03-11,0,
