user_id,tenure_months,adopted_feature,orders_90d
4768,13,0,2
4769,20,1,15
4770,7,0,9
4771,30,0,13
4772,30,0,15
4773,30,0,11
4774,26,0,10
4775,21,0,9
4776,1,0,4
4777,33,0,12
4778,27,1,16
4779,24,1,22
4780,4,0,5
4781,4,0,2
4782,12,0,11
4783,22,1,19
4784,3,0,3
4785,28,1,11
4786,31,1,19
4787,15,1,19
4788,28,0,13
4789,32,0,14
4790,19,0,9
4791,33,0,12
4792,10,0,9
4793,8,0,0
4794,14,0,13
4795,9,0,7
4796,35,1,16
4797,19,0,9
4798,30,0,7
4799,21,0,8
4800,22,1,19
4801,7,0,7
4802,35,1,16
4803,6,1,5
4804,27,1,13
4805,7,1,9
4806,21,0,15
4807,20,1,21
4808,3,1,8
4809,35,0,13
4810,13,1,10
4811,6,0,4
4812,36,1,17
4813,7,0,4
4814,35,1,22
4815,32,0,13
4816,10,0,5
4817,34,1,13
4818,5,1,9
4819,4,0,3
4820,26,0,13
4821,1,0,2
4822,36,1,19
4823,8,0,5
4824,27,0,15
4825,16,0,13
4826,16,0,12
4827,4,0,4
4828,26,1,16
4829,13,0,3
4830,34,1,14
4831,28,1,15
4832,12,1,12
4833,25,0,10
4834,18,0,7
4835,30,1,20
4836,22,0,14
4837,16,1,14
4838,36,1,20
4839,15,0,6
4840,29,0,8
4841,36,1,22
4842,9,0,6
4843,21,1,19
4844,11,0,10
4845,3,0,8
4846,1,0,0
4847,21,0,9
4848,15,0,7
4849,33,1,18
4850,7,0,3
4851,33,1,19
4852,15,0,6
4853,24,1,13
4854,4,0,3
4855,17,0,7
4856,10,1,13
4857,2,0,4
4858,24,0,11
4859,15,0,7
4860,3,0,6
4861,21,1,15
4862,28,1,19
4863,35,1,22
4864,33,1,19
4865,36,1,17
4866,30,1,21
4867,6,0,8
4868,17,1,16
4869,32,1,21
4870,18,0,11
4871,8,0,8
4872,8,0,8
4873,22,1,17
4874,15,0,3
4875,5,0,2
4876,24,0,10
4877,16,0,10
4878,4,0,2
4879,18,1,10
4880,5,0,4
4881,23,0,14
4882,34,0,16
4883,20,1,14
4884,18,1,16
4885,13,1,12
4886,21,1,22
4887,23,1,17
4888,3,0,5
4889,27,1,15
4890,12,0,7
4891,8,0,7
4892,10,0,4
4893,19,1,14
4894,24,0,13
4895,13,0,6
4896,30,0,11
4897,24,0,13
4898,24,0,8
4899,8,0,8
4900,4,0,3
4901,18,0,7
4902,26,0,7
4903,16,0,5
4904,3,0,3
4905,28,1,21
4906,27,0,13
4907,30,0,13
4908,1,0,5
4909,26,0,10
4910,30,0,8
4911,9,0,7
4912,27,1,17
4913,31,1,19
4914,25,0,11
4915,24,0,9
4916,1,0,3
4917,4,0,4
4918,3,0,6
4919,19,0,13
4920,3,0,8
4921,31,0,13
4922,36,1,18
4923,32,1,16
4924,33,1,25
4925,32,0,10
4926,28,0,13
4927,17,1,13
4928,28,1,19
4929,7,0,3
4930,24,1,16
4931,31,1,13
4932,9,0,6
4933,17,0,7
4934,31,0,16
4935,12,0,5
4936,23,0,9
4937,7,0,6
4938,9,0,8
4939,4,0,9
4940,21,0,11
4941,32,1,16
4942,16,0,6
4943,32,1,14
4944,9,0,11
4945,26,1,16
4946,9,0,6
4947,7,0,8
4948,21,0,5
4949,8,0,4
4950,34,1,16
4951,2,0,6
4952,35,0,13
4953,28,1,15
4954,6,0,1
4955,21,1,14
4956,9,0,4
4957,2,0,6
4958,14,0,9
4959,25,0,8
4960,12,0,2
4961,26,0,2
4962,36,0,15
4963,36,0,15
4964,33,1,17
4965,13,1,12
4966,1,0,1
4967,4,0,2
4968,8,0,5
4969,31,0,10
4970,22,1,19
4971,30,1,18
4972,25,0,8
4973,26,1,12
4974,33,0,11
4975,10,0,8
4976,11,1,9
4977,4,0,2
4978,10,1,12
4979,35,0,11
4980,27,1,14
4981,2,0,2
4982,9,0,7
4983,12,0,6
4984,8,0,4
4985,6,0,12
4986,17,0,7
4987,22,1,9
4988,11,1,13
4989,29,0,10
4990,34,1,14
4991,24,0,7
4992,30,1,17
4993,22,0,10
4994,5,0,6
4995,25,0,10
4996,10,0,13
4997,8,0,4
4998,20,0,7
4999,4,0,6
5000,14,0,6
5001,28,1,17
5002,16,0,13
5003,2,0,3
5004,33,1,18
5005,27,0,13
5006,6,0,4
5007,1,0,6
5008,36,1,19
5009,15,0,9
5010,13,0,8
5011,13,1,12
5012,9,0,6
5013,27,0,10
5014,36,0,12
5015,1,0,3
5016,8,0,0
5017,11,0,10
5018,22,0,8
5019,25,0,11
5020,9,0,9
5021,28,0,12
5022,1,0,0
5023,28,1,19
5024,16,1,12
5025,23,0,13
5026,2,1,12
5027,21,1,15
5028,23,0,11
5029,34,0,12
5030,14,0,7
5031,36,1,16
5032,24,0,8
5033,6,0,6
5034,15,0,13
5035,17,0,12
5036,31,0,17
5037,25,1,17
5038,14,0,9
5039,23,0,13
5040,10,0,4
5041,16,0,7
5042,15,0,8
5043,3,0,0
5044,19,0,13
5045,1,0,0
5046,5,0,5
5047,14,0,10
5048,5,0,5
5049,28,0,9
5050,18,0,6
5051,28,1,22
5052,11,0,2
5053,19,0,9
5054,20,0,6
5055,16,0,1
5056,28,1,19
5057,16,0,16
5058,2,0,5
5059,26,0,8
5060,22,0,9
5061,30,0,9
5062,14,1,9
5063,27,1,21
5064,16,1,12
5065,33,1,21
5066,15,0,2
5067,22,0,12
5068,22,0,9
5069,31,0,14
5070,8,0,0
5071,1,0,6
5072,26,0,8
5073,7,0,12
5074,14,0,1
5075,35,1,20
5076,29,0,9
5077,10,0,4
5078,6,0,2
5079,29,0,13
5080,36,1,18
5081,31,0,9
5082,24,0,8
5083,11,0,4
5084,8,0,3
5085,2,0,2
5086,33,1,18
5087,4,0,9
5088,32,1,22
5089,6,1,8
5090,25,0,9
5091,5,0,7
5092,34,0,14
5093,33,1,18
5094,31,1,19
5095,21,0,8
5096,32,1,15
5097,33,1,17
5098,35,1,19
5099,31,1,15
5100,19,0,9
5101,18,0,5
5102,18,0,8
5103,33,1,17
5104,34,0,13
5105,1,0,4
5106,1,0,5
5107,7,0,6
5108,26,0,8
5109,22,1,19
5110,28,0,9
5111,7,0,4
5112,20,0,13
5113,16,1,11
5114,36,1,18
5115,8,0,10
5116,28,0,15
5117,11,1,11
5118,24,1,20
5119,2,0,1
5120,14,1,12
5121,12,0,7
5122,27,0,9
5123,22,0,12
5124,34,0,15
5125,12,0,7
5126,22,1,10
5127,31,0,15
5128,26,0,11
5129,35,1,17
5130,18,1,9
5131,13,1,18
5132,12,1,13
5133,36,1,14
5134,22,0,5
5135,32,1,15
5136,27,1,15
5137,12,0,9
5138,9,0,11
5139,35,1,20
5140,4,0,5
5141,29,0,15
5142,20,1,15
5143,5,0,5
5144,31,0,17
5145,28,1,15
5146,15,1,12
5147,18,0,10
5148,30,0,12
5149,23,1,15
5150,1,0,7
5151,10,0,8
5152,27,0,10
5153,31,1,18
5154,16,0,5
5155,21,1,10
5156,13,0,9
5157,35,1,16
5158,1,0,5
5159,29,0,8
5160,17,1,14
5161,30,1,18
5162,27,0,13
5163,16,0,10
5164,29,0,10
5165,3,0,0
5166,1,0,1
5167,17,1,14
5168,10,0,3
5169,26,1,16
5170,36,1,18
5171,10,0,5
5172,8,0,4
5173,34,1,17
5174,33,1,16
5175,10,1,12
5176,11,0,7
5177,9,0,4
5178,17,0,7
5179,33,0,9
5180,22,1,13
5181,3,0,6
5182,33,1,15
5183,31,1,19
5184,26,1,14
5185,10,0,4
5186,8,0,8
5187,27,0,11
5188,12,1,11
5189,18,0,8
5190,24,0,13
5191,4,0,2
5192,8,0,2
5193,2,0,0
5194,18,0,15
5195,3,0,4
5196,8,0,7
5197,7,0,7
5198,15,1,16
5199,6,0,5
5200,21,0,7
5201,36,1,17
5202,28,1,16
5203,22,1,17
5204,10,0,6
5205,3,0,5
5206,10,0,3
5207,10,0,3
5208,17,0,8
5209,8,0,9
5210,24,1,18
5211,17,0,6
5212,12,1,10
5213,7,0,2
5214,6,0,9
5215,6,1,7
5216,5,0,6
5217,2,0,0
5218,19,0,8
5219,19,0,8
5220,1,0,3
5221,15,1,10
5222,17,1,10
5223,2,0,4
5224,30,0,15
5225,23,0,8
5226,27,0,13
5227,33,1,21
5228,7,0,2
5229,18,0,5
5230,14,0,4
5231,11,1,10
5232,23,0,13
5233,18,0,8
5234,11,1,12
5235,10,0,2
5236,15,0,5
5237,13,0,7
5238,8,0,5
5239,1,0,2
5240,13,0,9
5241,2,0,2
5242,3,0,9
5243,10,1,14
5244,15,0,6
5245,16,0,7
5246,19,1,13
5247,18,0,5
5248,35,0,13
5249,35,1,24
5250,19,0,7
5251,13,0,7
5252,35,0,16
5253,5,0,5
5254,5,1,9
5255,32,0,7
5256,13,0,2
5257,8,0,2
5258,32,1,18
5259,36,0,16
5260,3,0,4
5261,15,0,9
5262,35,1,16
5263,24,0,9
5264,27,1,14
5265,7,1,11
5266,19,1,18
5267,22,0,6
5268,5,0,6
5269,12,0,5
5270,11,1,11
5271,15,0,13
5272,31,1,20
5273,18,0,11
5274,13,0,8
5275,15,0,8
5276,25,1,12
5277,27,0,12
5278,17,0,9
5279,12,0,8
5280,26,0,11
5281,36,0,14
5282,29,1,19
5283,26,1,19
5284,15,1,14
5285,2,0,6
5286,19,0,9
5287,11,0,3
5288,7,0,8
5289,21,0,11
5290,36,1,18
5291,5,0,1
5292,7,0,2
5293,29,0,13
5294,30,1,14
5295,34,1,20
5296,20,1,15
5297,1,0,8
5298,22,0,12
5299,28,1,20
5300,28,1,11
5301,11,0,10
5302,22,0,7
5303,32,0,11
5304,27,1,21
5305,33,1,15
5306,14,0,6
5307,18,1,12
5308,29,1,18
5309,26,0,10
5310,26,1,19
5311,27,0,5
5312,2,0,7
5313,21,0,11
5314,8,1,15
5315,12,0,5
5316,15,1,14
5317,18,0,11
5318,8,1,6
5319,35,0,13
5320,36,0,13
5321,2,0,3
5322,10,0,5
5323,18,0,7
5324,3,0,4
5325,15,0,5
5326,19,0,4
5327,5,0,7
5328,9,1,8
5329,7,0,9
5330,36,1,13
5331,14,1,17
5332,17,0,9
5333,29,1,16
5334,29,1,14
5335,4,0,5
5336,18,0,9
5337,33,1,19
5338,30,1,19
5339,17,0,11
5340,13,0,11
5341,36,1,18
5342,16,0,6
5343,22,0,9
5344,34,1,21
5345,23,1,16
5346,24,1,14
5347,30,0,13
5348,16,1,13
5349,35,1,19
5350,17,0,6
5351,3,0,4
5352,21,1,18
5353,20,0,8
5354,14,0,7
5355,32,0,8
5356,31,1,19
5357,23,0,12
5358,32,1,20
5359,20,1,16
5360,20,1,12
5361,35,0,13
5362,29,0,17
5363,19,0,5
5364,2,0,9
5365,28,1,14
5366,5,0,4
5367,7,0,2
5368,3,0,1
5369,21,0,13
5370,2,0,1
5371,14,0,6
5372,18,0,9
5373,15,0,9
5374,3,0,3
5375,9,1,12
5376,1,0,4
5377,21,0,5
5378,4,0,4
5379,17,1,14
5380,27,1,11
5381,31,1,16
5382,14,0,11
5383,10,0,6
5384,10,0,2
5385,15,0,8
5386,21,0,12
5387,2,0,1
5388,11,0,7
5389,10,0,11
5390,1,0,4
5391,9,0,9
5392,7,0,6
5393,20,0,11
5394,17,1,8
5395,22,1,12
5396,29,1,16
5397,3,0,6
5398,28,0,14
5399,2,0,8
5400,35,1,19
5401,30,0,16
5402,19,1,19
5403,10,0,7
5404,2,0,3
5405,1,0,5
5406,4,0,4
5407,13,0,5
5408,4,0,10
5409,20,1,15
5410,10,0,10
5411,15,0,3
5412,6,0,7
5413,29,1,19
5414,31,0,12
5415,36,1,21
5416,24,1,20
5417,17,0,7
5418,24,1,14
5419,23,0,13
5420,29,1,20
5421,15,0,10
5422,28,1,15
5423,11,1,11
5424,32,1,15
5425,13,1,11
5426,15,0,9
5427,3,0,0
5428,6,0,2
5429,20,0,14
5430,13,1,15
5431,6,0,7
5432,33,1,17
5433,12,0,8
5434,7,0,4
5435,18,0,3
5436,10,0,4
5437,36,0,17
5438,30,1,23
5439,12,1,18
5440,31,1,18
5441,6,1,11
5442,15,0,5
5443,1,0,3
5444,16,1,13
5445,23,1,17
5446,16,0,9
5447,23,1,20
5448,22,1,15
5449,12,0,2
5450,26,0,11
5451,14,0,5
5452,21,1,19
5453,19,0,12
5454,22,0,16
5455,19,0,9
5456,27,1,15
5457,19,1,13
5458,22,0,11
5459,12,0,8
5460,19,0,9
5461,8,0,3
5462,21,0,9
5463,2,0,7
5464,2,0,1
5465,25,0,12
5466,13,0,7
5467,10,1,13
5468,27,0,8
5469,3,0,3
5470,31,0,8
5471,23,0,5
5472,7,0,4
5473,7,0,6
5474,4,0,6
5475,36,0,13
5476,2,0,6
5477,16,0,6
5478,34,0,10
5479,32,0,10
5480,20,0,11
5481,10,1,13
5482,21,1,13
5483,14,0,4
5484,6,0,8
5485,1,0,0
5486,33,0,11
5487,30,1,17
5488,6,0,5
5489,9,1,10
5490,21,1,13
5491,33,1,18
5492,30,1,15
5493,8,1,9
5494,15,0,8
5495,22,1,15
5496,22,0,10
5497,30,1,16
5498,16,0,10
5499,13,0,8
5500,11,0,11
5501,20,0,7
5502,19,0,9
5503,17,0,10
5504,27,0,12
5505,12,0,4
5506,5,0,5
5507,6,0,6
5508,34,0,11
5509,34,0,15
5510,31,0,12
5511,30,0,8
5512,25,0,13
5513,13,1,14
5514,4,0,5
5515,25,1,20
5516,16,1,11
5517,26,0,5
5518,18,0,7
5519,25,0,13
5520,10,1,8
5521,20,0,9
5522,13,0,7
5523,7,0,8
5524,13,0,7
5525,14,0,7
5526,15,0,12
5527,1,0,4
5528,25,0,11
5529,23,0,12
5530,4,0,1
5531,28,0,8
5532,22,0,12
5533,19,0,4
5534,16,0,8
5535,25,0,13
5536,7,0,6
5537,6,0,3
5538,23,0,5
5539,13,0,7
5540,28,0,11
5541,3,0,5
5542,20,0,10
5543,13,0,11
5544,18,0,9
5545,8,0,7
5546,32,1,16
5547,31,1,17
5548,32,1,19
5549,30,1,15
5550,7,0,2
5551,17,0,6
5552,12,0,8
5553,21,1,11
5554,25,0,10
5555,8,0,9
5556,7,0,4
5557,36,0,13
5558,9,0,5
5559,15,1,10
5560,36,1,18
5561,1,1,7
5562,5,0,7
5563,33,0,14
5564,26,1,22
5565,27,1,17
5566,8,1,7
5567,8,0,10
5568,11,0,5
5569,9,0,7
5570,7,0,4
5571,21,0,11
5572,32,0,12
5573,21,1,10
5574,6,0,5
5575,8,1,8
5576,28,1,16
5577,30,0,13
5578,33,1,18
5579,32,0,12
5580,11,0,5
5581,3,0,8
5582,22,1,20
5583,35,0,14
5584,35,1,19
5585,6,0,7
5586,8,0,0
5587,28,0,9
5588,19,1,13
5589,36,1,20
5590,29,0,14
5591,15,0,9
5592,19,0,10
5593,8,0,12
5594,25,1,16
5595,15,0,6
5596,33,1,15
5597,25,1,15
5598,36,1,17
5599,8,0,4
5600,14,0,2
5601,35,0,11
5602,29,0,13
5603,28,1,15
5604,7,0,2
5605,28,0,8
5606,21,0,9
5607,22,1,14
5608,18,1,7
5609,14,0,6
5610,13,0,8
5611,22,1,13
5612,35,0,13
5613,21,1,14
5614,19,0,8
5615,12,0,8
5616,13,0,6
5617,23,1,15
5618,7,0,6
5619,32,1,19
5620,21,1,17
5621,25,0,11
5622,3,0,2
5623,25,0,13
5624,36,0,12
5625,35,1,14
5626,14,0,8
5627,25,0,13
5628,24,0,11
5629,3,0,10
5630,14,0,12
5631,15,0,7
5632,18,0,5
5633,4,0,8
5634,9,0,6
5635,9,0,5
5636,24,0,9
5637,22,0,10
5638,12,0,6
5639,21,0,10
5640,8,0,5
5641,27,1,17
5642,9,0,5
5643,11,0,3
5644,26,1,19
5645,13,0,4
5646,31,0,11
5647,33,0,12
5648,31,0,14
5649,3,0,2
5650,7,0,9
5651,25,1,16
5652,26,0,14
5653,13,0,6
5654,6,0,7
5655,8,0,3
5656,24,1,15
5657,24,1,21
5658,11,0,5
5659,21,0,15
5660,20,1,14
5661,13,0,6
5662,13,1,17
5663,16,0,8
5664,8,0,6
5665,19,0,4
5666,26,1,16
5667,5,0,4
5668,14,0,7
5669,18,1,14
5670,35,1,24
5671,32,0,15
5672,27,0,11
5673,21,1,17
5674,35,1,16
5675,32,1,16
5676,18,0,10
5677,23,0,9
5678,8,0,7
5679,5,0,10
5680,2,0,4
5681,22,0,9
5682,16,1,16
5683,32,1,15
5684,36,1,19
5685,4,0,0
5686,25,0,10
5687,34,0,14
5688,36,1,16
5689,36,1,17
5690,24,0,9
5691,28,0,12
5692,35,0,12
5693,22,1,15
5694,7,0,8
5695,4,0,1
5696,2,0,1
5697,22,0,9
5698,13,0,8
5699,9,1,14
5700,33,1,17
5701,8,0,9
5702,21,0,11
5703,17,1,11
5704,3,0,8
5705,14,0,7
5706,25,0,8
5707,14,0,0
5708,17,0,9
5709,12,0,3
5710,8,1,8
5711,27,1,17
5712,10,0,4
5713,6,0,7
5714,35,1,24
5715,13,0,5
5716,30,0,10
5717,21,0,12
5718,12,0,7
5719,2,0,7
5720,34,1,20
5721,1,0,0
5722,13,0,5
5723,8,0,6
5724,17,0,13
5725,20,1,17
5726,4,0,3
5727,28,0,12
5728,32,0,16
5729,12,0,7
5730,25,0,9
5731,36,1,17
5732,27,1,13
5733,16,1,14
5734,17,0,6
5735,19,0,8
5736,11,0,10
5737,25,0,9
5738,30,1,17
5739,6,0,3
5740,27,1,17
5741,34,1,15
5742,11,0,9
5743,20,1,11
5744,30,0,14
5745,36,1,17
5746,14,1,15
5747,14,1,11
5748,12,1,8
5749,3,0,10
5750,4,1,16
5751,15,0,9
5752,23,1,11
5753,13,0,8
5754,29,1,19
5755,35,1,17
5756,34,1,19
5757,5,0,4
5758,24,0,12
5759,29,1,19
5760,13,0,10
5761,19,1,14
5762,25,1,17
5763,19,1,15
5764,10,0,6
5765,25,0,13
5766,11,0,5
5767,18,1,11
5768,31,0,10
5769,2,0,2
5770,12,0,7
5771,32,0,13
5772,11,0,3
5773,21,0,10
5774,4,0,6
5775,1,0,3
5776,17,0,9
5777,10,0,4
5778,32,1,18
5779,25,0,12
5780,25,1,14
5781,20,1,17
5782,21,1,17
5783,23,1,20
5784,20,0,8
5785,23,0,10
5786,23,0,15
5787,29,0,10
5788,36,1,18
5789,19,1,15
5790,7,0,5
5791,30,1,18
5792,32,1,19
5793,34,0,13
5794,9,0,7
5795,22,1,15
5796,26,1,14
5797,31,1,18
5798,23,0,5
5799,16,0,9
5800,14,0,10
5801,9,0,12
5802,19,1,11
5803,10,1,15
5804,24,1,15
5805,7,0,3
5806,9,0,7
5807,30,0,10
5808,9,0,4
5809,36,1,15
5810,34,0,13
5811,25,1,23
5812,13,0,10
5813,36,1,23
5814,12,0,10
5815,8,0,4
5816,5,0,5
5817,5,0,4
5818,12,0,5
5819,3,0,4
5820,26,0,12
5821,20,0,9
5822,1,0,1
5823,3,0,3
5824,8,0,11
5825,26,1,18
5826,28,1,15
5827,26,1,15
5828,22,0,11
5829,14,0,6
5830,33,0,13
5831,26,0,12
5832,28,0,14
5833,9,0,8
5834,20,1,16
5835,11,1,8
5836,24,0,11
5837,14,0,3
5838,8,0,4
5839,20,1,15
5840,17,0,14
5841,28,0,10
5842,20,0,10
5843,23,0,13
5844,21,0,7
5845,7,0,8
5846,24,0,11
5847,26,0,13
5848,23,0,10
5849,28,1,16
5850,16,0,9
5851,11,0,8
5852,10,0,6
5853,12,0,2
5854,17,0,7
5855,13,0,5
5856,31,1,17
5857,15,0,7
5858,19,1,10
5859,21,0,10
5860,16,0,7
5861,36,1,14
5862,20,1,19
5863,31,0,16
5864,33,1,15
5865,20,0,7
5866,29,0,12
5867,29,1,15
5868,22,0,14
5869,21,0,10
5870,13,0,6
5871,27,0,10
5872,5,0,8
5873,21,0,9
5874,19,1,18
5875,14,0,2
5876,2,0,2
5877,10,0,8
5878,35,1,14
5879,36,1,16
5880,7,0,4
5881,23,0,12
5882,25,0,5
5883,6,0,5
5884,21,0,8
5885,7,0,8
5886,31,0,10
5887,6,0,5
5888,24,0,7
5889,36,1,26
5890,15,0,3
5891,22,0,12
5892,16,0,7
5893,19,0,9
5894,24,0,13
5895,1,0,5
5896,15,0,10
5897,24,0,8
5898,19,0,6
5899,7,0,4
5900,22,0,7
5901,5,0,4
5902,3,0,4
5903,11,0,3
5904,13,0,1
5905,9,0,10
5906,21,0,10
5907,33,1,17
5908,30,1,18
5909,25,0,9
5910,7,1,13
5911,17,1,11
5912,5,1,9
5913,6,0,6
5914,10,0,2
5915,14,1,14
5916,13,0,6
5917,6,0,5
5918,3,0,6
5919,1,0,7
5920,6,1,10
5921,22,1,15
5922,7,0,3
5923,8,0,2
5924,18,1,10
5925,35,0,15
5926,2,0,0
5927,5,1,9
5928,14,0,9
5929,23,1,15
5930,10,0,5
5931,27,0,15
5932,12,0,9
5933,35,0,14
5934,16,0,5
5935,18,0,5
5936,4,0,1
5937,22,0,6
5938,35,1,19
5939,12,0,2
5940,9,0,8
5941,25,1,12
5942,12,0,4
5943,24,1,17
5944,26,1,16
5945,31,1,18
5946,29,1,17
5947,19,0,7
5948,35,1,20
5949,30,1,16
5950,13,1,12
5951,26,0,9
5952,27,0,10
5953,22,1,10
5954,29,0,14
5955,13,0,6
5956,26,0,11
5957,7,0,0
5958,28,0,15
5959,2,0,3
5960,19,1,13
5961,19,0,10
5962,33,1,12
5963,7,0,9
5964,15,0,4
5965,3,0,5
5966,30,1,20
5967,36,0,12
5968,32,1,19
5969,28,0,13
5970,25,0,13
5971,17,0,8
5972,29,1,19
5973,33,1,16
5974,26,0,15
5975,36,0,15
5976,26,1,17
5977,23,0,8
5978,14,0,7
5979,7,0,7
5980,34,1,18
5981,2,0,7
5982,35,1,19
5983,35,1,15
5984,9,0,2
5985,5,1,12
5986,7,0,1
5987,2,1,9
5988,35,1,22
5989,28,1,18
5990,17,0,9
5991,24,1,14
5992,30,0,12
5993,11,0,7
5994,22,1,18
5995,33,0,15
5996,12,1,10
5997,2,0,7
5998,2,0,4
5999,21,1,11
6000,26,0,11
