user_id,variant,assignment_date,sessions_14d,retained_30d
14411,control,2026-03-14,8,0
14412,treatment,2026-03-08,7,1
14413,treatment,2026-03-04,10,0
14414,control,2026-03-09,10,0
14415,treatment,2026-03-07,7,0
14416,treatment,2026-03-06,11,0
14417,control,2026-03-10,10,0
14418,treatment,2026-03-08,9,1
14419,treatment,2026-03-13,9,1
14420,treatment,2026-03-09,14,0
14421,control,2026-03-12,5,1
14422,control,2026-03-03,8,1
14423,control,2026-03-14,5,1
14424,treatment,2026-03-09,7,0
14425,control,2026-03-12,5,1
14426,treatment,2026-03-12,3,0
14427,treatment,2026-03-02,8,0
14428,treatment,2026-03-12,12,1
14429,control,2026-03-04,9,1
14430,treatment,2026-03-08,6,0
14431,treatment,2026-03-11,6,0
14432,treatment,2026-03-07,9,1
14433,control,2026-03-04,8,0
14434,control,2026-03-12,6,0
14435,control,2026-03-06,7,0
14436,control,2026-03-02,6,0
14437,treatment,2026-03-13,8,1
14438,control,2026-03-14,8,0
14439,control,2026-03-02,8,0
14440,control,2026-03-04,6,1
14441,control,2026-03-14,3,0
14442,treatment,2026-03-10,4,1
14443,control,2026-03-05,8,0
14444,treatment,2026-03-13,14,1
14445,treatment,2026-03-09,5,0
14446,control,2026-03-04,6,0
14447,control,2026-03-12,4,1
14448,treatment,2026-03-14,8,1
14449,treatment,2026-03-04,5,0
14450,control,2026-03-04,3,1
14451,treatment,2026-03-10,5,1
14452,treatment,2026-03-09,5,0
14453,control,2026-03-15,15,0
14454,treatment,2026-03-09,12,0
14455,control,2026-03-11,5,0
14456,treatment,2026-03-15,7,0
14457,treatment,2026-03-10,8,0
14458,treatment,2026-03-12,12,0
14459,treatment,2026-03-11,3,0
14460,control,2026-03-14,9,1
14461,control,2026-03-03,5,0
14462,control,2026-03-09,8,0
14463,control,2026-03-06,11,0
14464,treatment,2026-03-13,14,1
14465,treatment,2026-03-04,13,0
14466,control,2026-03-08,10,1
14467,treatment,2026-03-10,9,0
14468,treatment,2026-03-12,10,0
14469,treatment,2026-03-15,13,0
14470,control,2026-03-08,9,1
14471,treatment,2026-03-06,15,0
14472,treatment,2026-03-10,6,0
14473,treatment,2026-03-05,12,0
14474,control,2026-03-06,8,1
14475,control,2026-03-04,8,1
14476,control,2026-03-14,10,0
14477,control,2026-03-13,5,0
14478,control,2026-03-10,10,0
14479,treatment,2026-03-15,7,1
14480,control,2026-03-14,6,0
14481,treatment,2026-03-12,10,0
14482,treatment,2026-03-15,10,0
14483,treatment,2026-03-04,8,1
14484,treatment,2026-03-08,6,0
14485,control,2026-03-08,6,1
14486,control,2026-03-13,4,1
14487,treatment,2026-03-14,7,0
14488,control,2026-03-02,8,1
14489,control,2026-03-12,14,1
14490,treatment,2026-03-08,14,1
14491,treatment,2026-03-02,10,1
14492,control,2026-03-13,5,1
14493,control,2026-03-13,8,1
14494,control,2026-03-08,5,1
14495,control,2026-03-08,7,0
14496,control,2026-03-09,11,0
14497,treatment,2026-03-07,8,0
14498,treatment,2026-03-09,10,0
14499,treatment,2026-03-14,6,0
14500,treatment,2026-03-04,9,1
14501,control,2026-03-10,7,0
14502,treatment,2026-03-10,9,1
14503,treatment,2026-03-10,8,1
14504,control,2026-03-14,7,1
14505,control,2026-03-05,6,1
14506,control,2026-03-14,8,0
14507,control,2026-03-04,12,0
14508,treatment,2026-03-06,7,1
14509,control,2026-03-06,13,0
14510,control,2026-03-08,7,0
14511,control,2026-03-03,6,1
14512,control,2026-03-12,5,0
14513,control,2026-03-09,11,1
14514,treatment,2026-03-15,14,0
14515,treatment,2026-03-05,8,0
14516,control,2026-03-10,8,0
14517,treatment,2026-03-06,10,0
14518,control,2026-03-10,9,1
14519,control,2026-03-07,13,1
14520,treatment,2026-03-02,11,0
14521,treatment,2026-03-15,4,0
14522,control,2026-03-06,6,0
14523,control,2026-03-15,9,0
14524,control,2026-03-14,9,1
14525,treatment,2026-03-02,8,1
14526,treatment,2026-03-04,9,0
14527,control,2026-03-10,3,1
14528,treatment,2026-03-15,7,1
14529,control,2026-03-13,6,0
14530,control,2026-03-13,9,1
14531,control,2026-03-05,9,0
14532,treatment,2026-03-07,11,0
14533,treatment,2026-03-10,11,1
14534,control,2026-03-02,8,1
14535,treatment,2026-03-13,7,0
14536,control,2026-03-06,13,0
14537,control,2026-03-14,9,1
14538,treatment,2026-03-07,5,1
14539,treatment,2026-03-02,9,0
14540,treatment,2026-03-02,13,0
14541,control,2026-03-07,8,1
14542,treatment,2026-03-05,10,0
14543,control,2026-03-11,4,1
14544,control,2026-03-12,6,0
14545,treatment,2026-03-14,11,0
14546,control,2026-03-14,2,1
14547,treatment,2026-03-07,13,0
14548,treatment,2026-03-15,4,0
14549,control,2026-03-14,7,0
14550,treatment,2026-03-07,11,0
14551,treatment,2026-03-12,7,1
14552,treatment,2026-03-10,10,0
14553,treatment,2026-03-08,15,0
14554,treatment,2026-03-04,6,0
14555,treatment,2026-03-08,3,0
14556,treatment,2026-03-11,4,0
14557,treatment,2026-03-06,9,1
14558,treatment,2026-03-09,11,1
14559,treatment,2026-03-02,15,0
14560,control,2026-03-07,8,0
14561,treatment,2026-03-15,4,0
14562,treatment,2026-03-04,6,1
14563,treatment,2026-03-12,11,0
14564,control,2026-03-03,12,1
14565,control,2026-03-10,12,0
14566,treatment,2026-03-08,10,0
14567,control,2026-03-14,6,0
14568,control,2026-03-13,10,0
14569,control,2026-03-06,6,0
14570,treatment,2026-03-12,9,0
14571,control,2026-03-14,7,0
14572,treatment,2026-03-07,13,0
14573,treatment,2026-03-07,6,1
14574,treatment,2026-03-08,12,0
14575,treatment,2026-03-11,10,0
14576,treatment,2026-03-02,6,0
14577,treatment,2026-03-09,12,0
14578,treatment,2026-03-10,7,0
14579,control,2026-03-04,6,0
14580,treatment,2026-03-04,4,0
14581,control,2026-03-09,12,0
14582,treatment,2026-03-15,13,0
14583,treatment,2026-03-11,10,0
14584,control,2026-03-02,5,1
14585,treatment,2026-03-05,13,1
14586,treatment,2026-03-02,10,0
14587,treatment,2026-03-02,6,0
14588,control,2026-03-14,5,0
14589,control,2026-03-05,8,0
14590,treatment,2026-03-08,8,1
14591,treatment,2026-03-07,6,1
14592,control,2026-03-14,7,0
14593,control,2026-03-03,8,0
14594,treatment,2026-03-13,7,0
14595,control,2026-03-03,6,0
14596,control,2026-03-14,7,0
14597,treatment,2026-03-14,6,0
14598,treatment,2026-03-03,4,0
14599,treatment,2026-03-11,9,0
14600,control,2026-03-02,1,1
14601,control,2026-03-02,10,0
14602,control,2026-03-07,12,1
14603,control,2026-03-08,5,0
14604,treatment,2026-03-02,11,0
14605,control,2026-03-04,9,0
14606,control,2026-03-12,8,0
14607,treatment,2026-03-09,5,1
14608,treatment,2026-03-13,10,0
14609,control,2026-03-12,7,0
14610,control,2026-03-15,11,0
14611,control,2026-03-14,6,0
14612,control,2026-03-12,8,0
14613,control,2026-03-03,6,0
14614,treatment,2026-03-15,6,0
14615,control,2026-03-03,4,1
14616,treatment,2026-03-13,9,1
14617,treatment,2026-03-15,11,1
14618,treatment,2026-03-05,13,0
14619,treatment,2026-03-07,12,0
14620,treatment,2026-03-08,9,0
14621,treatment,2026-03-09,8,0
14622,control,2026-03-15,2,1
14623,control,2026-03-11,5,0
14624,control,2026-03-05,9,0
14625,treatment,2026-03-10,10,0
14626,control,2026-03-07,13,0
14627,control,2026-03-09,7,0
14628,treatment,2026-03-04,9,1
14629,control,2026-03-10,10,0
14630,control,2026-03-12,4,0
14631,control,2026-03-02,9,1
14632,treatment,2026-03-07,12,0
14633,control,2026-03-08,8,0
14634,treatment,2026-03-09,11,1
14635,treatment,2026-03-14,8,1
14636,treatment,2026-03-07,14,0
14637,control,2026-03-03,5,1
14638,treatment,2026-03-02,13,1
14639,treatment,2026-03-12,6,1
14640,treatment,2026-03-03,8,1
14641,treatment,2026-03-13,11,0
14642,treatment,2026-03-05,10,0
14643,control,2026-03-05,8,1
14644,control,2026-03-09,4,0
14645,control,2026-03-06,11,0
14646,control,2026-03-03,6,0
14647,treatment,2026-03-09,10,1
14648,treatment,2026-03-13,13,1
14649,control,2026-03-04,6,0
14650,treatment,2026-03-05,7,0
14651,control,2026-03-02,6,0
14652,treatment,2026-03-13,13,1
14653,control,2026-03-08,5,1
14654,control,2026-03-02,11,0
14655,control,2026-03-08,7,1
14656,control,2026-03-13,16,0
14657,control,2026-03-10,4,0
14658,treatment,2026-03-09,14,0
14659,treatment,2026-03-10,8,0
14660,control,2026-03-04,7,0
14661,treatment,2026-03-15,8,1
14662,treatment,2026-03-11,7,0
14663,control,2026-03-06,11,1
14664,control,2026-03-04,7,0
14665,control,2026-03-13,9,0
14666,treatment,2026-03-03,5,0
14667,treatment,2026-03-08,8,0
14668,treatment,2026-03-04,10,0
14669,treatment,2026-03-02,8,0
14670,treatment,2026-03-11,9,1
14671,treatment,2026-03-03,9,0
14672,control,2026-03-07,9,0
14673,treatment,2026-03-06,10,1
14674,control,2026-03-07,12,1
14675,control,2026-03-13,8,0
14676,treatment,2026-03-08,12,0
14677,control,2026-03-14,4,1
14678,control,2026-03-12,5,0
14679,control,2026-03-07,6,0
14680,treatment,2026-03-08,7,1
14681,treatment,2026-03-13,12,1
14682,treatment,2026-03-06,10,1
14683,treatment,2026-03-13,11,0
14684,control,2026-03-08,8,0
14685,control,2026-03-05,4,0
14686,treatment,2026-03-08,9,0
14687,control,2026-03-09,5,1
14688,treatment,2026-03-12,7,0
14689,control,2026-03-13,8,0
14690,control,2026-03-11,7,0
14691,treatment,2026-03-13,7,1
14692,control,2026-03-05,2,0
14693,control,2026-03-04,9,0
14694,treatment,2026-03-14,10,0
14695,control,2026-03-02,11,1
14696,control,2026-03-13,6,0
14697,treatment,2026-03-10,8,1
14698,control,2026-03-13,8,0
14699,control,2026-03-10,6,0
14700,treatment,2026-03-13,5,1
14701,control,2026-03-05,8,1
14702,treatment,2026-03-06,7,1
14703,treatment,2026-03-03,12,0
14704,control,2026-03-11,8,0
14705,control,2026-03-14,11,1
14706,control,2026-03-08,10,1
14707,treatment,2026-03-13,8,0
14708,control,2026-03-03,11,1
14709,control,2026-03-05,4,0
14710,control,2026-03-10,8,0
14711,treatment,2026-03-02,9,0
14712,treatment,2026-03-15,7,1
14713,treatment,2026-03-07,6,1
14714,treatment,2026-03-06,10,0
14715,control,2026-03-04,8,0
14716,treatment,2026-03-03,4,0
14717,control,2026-03-08,8,0
14718,control,2026-03-09,5,1
14719,treatment,2026-03-02,10,0
14720,treatment,2026-03-11,13,1
14721,control,2026-03-09,7,0
14722,control,2026-03-12,7,0
14723,control,2026-03-15,6,0
14724,control,2026-03-02,7,0
14725,treatment,2026-03-15,5,0
14726,control,2026-03-08,4,0
14727,treatment,2026-03-03,10,1
14728,control,2026-03-10,7,1
14729,control,2026-03-03,8,1
14730,treatment,2026-03-06,10,1
14731,treatment,2026-03-11,12,1
14732,control,2026-03-15,8,0
14733,treatment,2026-03-10,10,0
14734,control,2026-03-05,9,1
14735,control,2026-03-09,7,0
14736,control,2026-03-04,8,0
14737,treatment,2026-03-04,9,0
14738,control,2026-03-10,6,1
14739,treatment,2026-03-14,9,1
14740,treatment,2026-03-07,8,0
14741,treatment,2026-03-05,5,0
14742,treatment,2026-03-14,7,0
14743,treatment,2026-03-07,7,1
14744,treatment,2026-03-06,15,0
14745,control,2026-03-13,8,1
14746,treatment,2026-03-15,9,0
14747,treatment,2026-03-05,8,0
14748,control,2026-03-11,8,0
14749,control,2026-03-03,10,1
14750,treatment,2026-03-11,10,0
14751,treatment,2026-03-03,13,0
14752,treatment,2026-03-10,8,1
14753,control,2026-03-11,7,1
14754,treatment,2026-03-09,12,1
14755,control,2026-03-06,11,0
14756,control,2026-03-12,11,0
14757,treatment,2026-03-11,8,0
14758,control,2026-03-07,6,0
14759,control,2026-03-13,5,0
14760,control,2026-03-06,8,0
14761,control,2026-03-05,5,1
14762,treatment,2026-03-11,9,0
14763,control,2026-03-13,8,1
14764,control,2026-03-08,10,1
14765,treatment,2026-03-12,8,1
14766,control,2026-03-13,8,1
14767,control,2026-03-07,5,0
14768,control,2026-03-15,8,1
14769,control,2026-03-04,6,0
14770,control,2026-03-08,13,0
14771,control,2026-03-05,7,1
14772,control,2026-03-15,5,0
14773,treatment,2026-03-13,6,1
14774,control,2026-03-09,10,0
14775,control,2026-03-08,7,0
14776,control,2026-03-06,8,1
14777,treatment,2026-03-05,7,0
14778,treatment,2026-03-06,9,1
14779,treatment,2026-03-11,8,0
14780,control,2026-03-08,5,1
14781,control,2026-03-10,11,1
14782,control,2026-03-11,2,0
14783,treatment,2026-03-06,7,0
14784,treatment,2026-03-06,5,0
14785,control,2026-03-02,2,0
14786,treatment,2026-03-09,8,0
14787,control,2026-03-02,10,1
14788,treatment,2026-03-08,11,0
14789,control,2026-03-13,2,1
14790,treatment,2026-03-02,10,1
14791,control,2026-03-11,5,0
14792,treatment,2026-03-14,9,1
14793,treatment,2026-03-11,5,0
14794,control,2026-03-14,5,1
14795,treatment,2026-03-15,9,0
14796,treatment,2026-03-15,9,0
14797,treatment,2026-03-11,7,0
14798,control,2026-03-12,7,1
14799,treatment,2026-03-04,15,1
14800,treatment,2026-03-07,6,1
14801,treatment,2026-03-08,17,0
14802,treatment,2026-03-07,8,0
14803,treatment,2026-03-12,7,0
14804,control,2026-03-08,11,1
14805,control,2026-03-09,6,1
14806,control,2026-03-08,8,0
14807,treatment,2026-03-02,6,0
14808,control,2026-03-09,10,1
14809,treatment,2026-03-09,13,0
14810,control,2026-03-07,6,0
14811,control,2026-03-02,8,0
14812,treatment,2026-03-10,10,0
14813,control,2026-03-07,5,0
14814,control,2026-03-08,8,0
14815,treatment,2026-03-13,9,1
14816,control,2026-03-06,5,1
14817,treatment,2026-03-11,10,1
14818,control,2026-03-03,5,0
14819,treatment,2026-03-11,12,1
14820,treatment,2026-03-05,15,0
14821,control,2026-03-03,9,0
14822,control,2026-03-04,13,1
14823,control,2026-03-08,9,0
14824,control,2026-03-09,6,0
14825,treatment,2026-03-07,11,1
14826,treatment,2026-03-02,8,1
14827,control,2026-03-04,11,0
14828,treatment,2026-03-02,6,0
14829,treatment,2026-03-14,7,0
14830,control,2026-03-11,9,1
14831,treatment,2026-03-07,6,1
14832,control,2026-03-09,10,1
14833,treatment,2026-03-13,12,0
14834,control,2026-03-05,7,0
14835,treatment,2026-03-04,11,0
14836,control,2026-03-13,2,0
14837,control,2026-03-04,12,0
14838,treatment,2026-03-06,11,1
14839,treatment,2026-03-09,13,0
14840,treatment,2026-03-08,10,0
14841,treatment,2026-03-13,17,0
14842,control,2026-03-11,8,0
14843,control,2026-03-10,10,1
14844,treatment,2026-03-04,8,1
14845,treatment,2026-03-06,10,0
14846,control,2026-03-05,7,0
14847,treatment,2026-03-04,11,0
14848,control,2026-03-05,9,1
14849,treatment,2026-03-14,13,1
14850,control,2026-03-08,5,1
14851,control,2026-03-04,12,1
14852,treatment,2026-03-09,8,1
14853,treatment,2026-03-07,6,1
14854,treatment,2026-03-05,10,0
14855,treatment,2026-03-05,8,0
14856,treatment,2026-03-05,10,1
14857,treatment,2026-03-03,8,1
14858,treatment,2026-03-10,9,0
14859,treatment,2026-03-11,8,0
14860,control,2026-03-04,8,1
14861,control,2026-03-07,2,0
14862,control,2026-03-13,8,0
14863,treatment,2026-03-09,8,1
14864,treatment,2026-03-03,10,0
14865,treatment,2026-03-10,9,1
14866,control,2026-03-15,12,0
14867,control,2026-03-09,5,0
14868,treatment,2026-03-12,10,1
14869,control,2026-03-13,10,1
14870,control,2026-03-09,10,0
14871,treatment,2026-03-04,8,1
14872,treatment,2026-03-03,10,0
14873,treatment,2026-03-14,8,0
14874,treatment,2026-03-08,10,0
14875,control,2026-03-12,6,0
14876,treatment,2026-03-10,10,0
14877,treatment,2026-03-07,4,0
14878,treatment,2026-03-02,9,0
14879,control,2026-03-15,6,0
14880,treatment,2026-03-11,12,0
14881,control,2026-03-06,9,0
14882,treatment,2026-03-10,8,0
14883,control,2026-03-14,7,0
14884,control,2026-03-03,9,0
14885,treatment,2026-03-03,12,1
14886,treatment,2026-03-02,8,0
14887,treatment,2026-03-08,7,0
14888,treatment,2026-03-07,5,0
14889,control,2026-03-12,13,0
14890,treatment,2026-03-08,8,0
14891,control,2026-03-08,9,1
14892,treatment,2026-03-12,9,1
14893,control,2026-03-06,6,1
14894,treatment,2026-03-15,6,0
14895,control,2026-03-13,5,0
14896,control,2026-03-13,10,0
14897,control,2026-03-13,7,0
14898,control,2026-03-03,6,0
14899,control,2026-03-11,6,0
14900,treatment,2026-03-07,11,0
14901,control,2026-03-12,4,1
14902,control,2026-03-13,7,0
14903,treatment,2026-03-06,8,0
14904,control,2026-03-06,5,0
14905,treatment,2026-03-13,12,1
14906,treatment,2026-03-08,12,1
14907,treatment,2026-03-04,11,0
14908,treatment,2026-03-04,7,1
14909,treatment,2026-03-09,12,0
14910,control,2026-03-09,9,1
14911,treatment,2026-03-09,9,0
14912,treatment,2026-03-07,9,0
14913,control,2026-03-03,8,0
14914,treatment,2026-03-09,8,1
14915,treatment,2026-03-04,4,1
14916,treatment,2026-03-10,9,0
14917,treatment,2026-03-13,10,0
14918,treatment,2026-03-11,12,0
14919,control,2026-03-14,4,0
14920,treatment,2026-03-10,7,0
14921,control,2026-03-11,4,1
14922,treatment,2026-03-12,8,1
14923,control,2026-03-10,14,0
14924,treatment,2026-03-02,7,0
14925,control,2026-03-12,10,1
14926,control,2026-03-09,13,0
14927,control,2026-03-02,13,1
14928,treatment,2026-03-08,7,0
14929,control,2026-03-14,8,0
14930,control,2026-03-07,6,1
14931,control,2026-03-14,9,0
14932,treatment,2026-03-05,11,0
14933,treatment,2026-03-11,8,0
14934,treatment,2026-03-11,14,1
14935,control,2026-03-15,14,1
14936,control,2026-03-11,15,0
14937,treatment,2026-03-05,10,0
14938,control,2026-03-12,7,0
14939,treatment,2026-03-08,8,1
14940,control,2026-03-13,7,0
14941,control,2026-03-08,6,1
14942,treatment,2026-03-11,8,0
14943,control,2026-03-06,16,0
14944,control,2026-03-15,6,0
14945,treatment,2026-03-10,10,1
14946,treatment,2026-03-05,10,1
14947,control,2026-03-09,9,0
14948,treatment,2026-03-11,5,1
14949,treatment,2026-03-04,7,0
14950,treatment,2026-03-12,6,0
14951,treatment,2026-03-02,9,0
14952,control,2026-03-06,9,0
14953,treatment,2026-03-02,10,1
14954,treatment,2026-03-07,11,1
14955,treatment,2026-03-14,12,0
14956,treatment,2026-03-14,8,0
14957,control,2026-03-13,12,1
14958,control,2026-03-06,5,0
14959,control,2026-03-04,2,1
14960,control,2026-03-10,9,0
14961,control,2026-03-11,14,1
14962,control,2026-03-15,9,0
14963,control,2026-03-02,5,0
14964,control,2026-03-15,8,0
14965,control,2026-03-12,7,1
14966,control,2026-03-03,10,0
14967,treatment,2026-03-03,7,0
14968,control,2026-03-09,8,1
14969,treatment,2026-03-02,13,1
14970,treatment,2026-03-13,7,0
14971,control,2026-03-03,13,0
14972,control,2026-03-03,10,0
14973,control,2026-03-04,9,0
14974,control,2026-03-14,9,0
14975,control,2026-03-08,11,0
14976,control,2026-03-12,8,0
14977,control,2026-03-04,9,0
14978,control,2026-03-07,8,0
14979,treatment,2026-03-02,6,1
14980,treatment,2026-03-02,10,0
14981,control,2026-03-08,8,1
14982,control,2026-03-14,6,0
14983,treatment,2026-03-02,6,0
14984,treatment,2026-03-02,8,1
14985,treatment,2026-03-12,8,0
14986,control,2026-03-06,9,1
14987,treatment,2026-03-05,8,1
14988,control,2026-03-03,7,1
14989,control,2026-03-12,11,0
14990,control,2026-03-07,9,0
14991,control,2026-03-08,9,1
14992,control,2026-03-15,8,1
14993,control,2026-03-02,10,0
14994,control,2026-03-15,10,1
14995,control,2026-03-11,8,1
14996,control,2026-03-11,8,0
14997,control,2026-03-13,6,0
14998,control,2026-03-08,5,0
14999,treatment,2026-03-03,5,1
15000,control,2026-03-09,8,0
15001,treatment,2026-03-12,10,0
15002,treatment,2026-03-13,12,0
15003,control,2026-03-07,6,0
15004,treatment,2026-03-10,6,0
15005,control,2026-03-04,5,1
15006,treatment,2026-03-08,12,1
15007,control,2026-03-15,7,0
15008,treatment,2026-03-04,7,0
15009,control,2026-03-11,9,0
15010,treatment,2026-03-02,5,1
15011,treatment,2026-03-13,5,1
15012,control,2026-03-02,5,0
15013,control,2026-03-14,3,0
15014,treatment,2026-03-15,8,1
15015,treatment,2026-03-11,8,0
15016,treatment,2026-03-07,13,0
15017,control,2026-03-11,7,0
15018,control,2026-03-04,12,1
15019,control,2026-03-12,11,0
15020,control,2026-03-07,8,0
15021,control,2026-03-10,4,0
15022,control,2026-03-12,10,1
15023,control,2026-03-08,6,1
15024,treatment,2026-03-08,2,0
15025,treatment,2026-03-12,13,1
15026,treatment,2026-03-04,8,0
15027,control,2026-03-03,8,0
15028,treatment,2026-03-07,4,1
15029,treatment,2026-03-10,4,0
15030,control,2026-03-07,8,1
15031,treatment,2026-03-15,6,0
15032,control,2026-03-04,9,1
15033,control,2026-03-06,9,1
15034,treatment,2026-03-14,13,0
15035,treatment,2026-03-03,10,0
15036,control,2026-03-11,8,0
15037,treatment,2026-03-10,7,1
15038,control,2026-03-12,6,0
15039,control,2026-03-02,9,0
15040,control,2026-03-06,5,0
15041,treatment,2026-03-04,9,0
15042,control,2026-03-10,9,0
15043,control,2026-03-11,7,0
15044,control,2026-03-06,8,1
15045,control,2026-03-07,10,0
15046,treatment,2026-03-12,12,0
15047,control,2026-03-05,5,0
15048,treatment,2026-03-13,10,0
15049,treatment,2026-03-08,7,0
15050,control,2026-03-06,9,1
15051,control,2026-03-14,9,0
15052,control,2026-03-11,13,0
15053,treatment,2026-03-09,11,0
15054,treatment,2026-03-08,16,1
15055,control,2026-03-09,7,1
15056,control,2026-03-10,4,0
15057,treatment,2026-03-02,13,1
15058,control,2026-03-13,7,1
15059,control,2026-03-14,10,1
15060,control,2026-03-15,6,0
15061,control,2026-03-03,12,0
15062,treatment,2026-03-03,10,1
15063,control,2026-03-15,6,0
15064,control,2026-03-14,10,0
15065,treatment,2026-03-12,10,0
15066,treatment,2026-03-03,8,1
15067,control,2026-03-05,9,1
15068,control,2026-03-08,7,1
15069,control,2026-03-03,7,0
15070,control,2026-03-04,5,1
15071,treatment,2026-03-06,12,1
15072,treatment,2026-03-14,10,1
15073,treatment,2026-03-09,13,0
15074,treatment,2026-03-10,7,0
15075,treatment,2026-03-14,9,1
15076,control,2026-03-06,8,1
15077,control,2026-03-04,7,0
15078,control,2026-03-03,6,0
15079,control,2026-03-08,13,0
15080,control,2026-03-09,7,1
15081,treatment,2026-03-07,10,0
15082,treatment,2026-03-06,8,1
15083,treatment,2026-03-05,8,0
15084,control,2026-03-12,8,0
15085,treatment,2026-03-02,8,1
15086,treatment,2026-03-10,10,0
15087,treatment,2026-03-11,10,0
15088,control,2026-03-15,10,0
15089,treatment,2026-03-09,5,0
15090,treatment,2026-03-05,10,0
15091,treatment,2026-03-12,10,1
15092,treatment,2026-03-14,9,0
15093,control,2026-03-12,6,1
15094,treatment,2026-03-15,10,0
15095,treatment,2026-03-11,7,0
15096,treatment,2026-03-03,6,1
15097,control,2026-03-04,15,0
15098,control,2026-03-09,11,0
15099,treatment,2026-03-12,7,0
15100,treatment,2026-03-08,10,1
15101,treatment,2026-03-05,9,0
15102,control,2026-03-03,5,0
15103,treatment,2026-03-12,8,0
15104,treatment,2026-03-06,7,0
15105,control,2026-03-04,4,0
15106,control,2026-03-09,5,0
15107,treatment,2026-03-13,9,0
15108,treatment,2026-03-11,3,0
15109,treatment,2026-03-02,8,1
15110,control,2026-03-13,6,1
15111,treatment,2026-03-08,4,0
15112,treatment,2026-03-04,11,0
15113,control,2026-03-11,9,1
15114,treatment,2026-03-07,8,0
15115,treatment,2026-03-08,19,1
15116,control,2026-03-05,9,0
15117,control,2026-03-10,8,0
15118,treatment,2026-03-02,10,0
15119,control,2026-03-12,10,0
15120,control,2026-03-11,5,1
15121,treatment,2026-03-07,9,0
15122,control,2026-03-02,3,1
15123,control,2026-03-07,10,1
15124,control,2026-03-11,13,0
15125,treatment,2026-03-04,10,0
15126,control,2026-03-04,5,0
15127,control,2026-03-04,11,0
15128,control,2026-03-06,8,0
15129,control,2026-03-08,8,1
15130,treatment,2026-03-12,6,1
15131,control,2026-03-14,8,1
15132,control,2026-03-09,9,1
15133,control,2026-03-15,6,0
15134,treatment,2026-03-13,10,0
15135,control,2026-03-07,8,1
15136,control,2026-03-12,5,0
15137,treatment,2026-03-09,12,0
15138,treatment,2026-03-14,10,1
15139,treatment,2026-03-12,7,1
15140,treatment,2026-03-10,10,1
15141,control,2026-03-11,11,0
15142,treatment,2026-03-08,11,0
15143,treatment,2026-03-03,10,0
15144,treatment,2026-03-05,8,1
15145,control,2026-03-11,10,1
15146,control,2026-03-14,6,0
15147,control,2026-03-12,9,0
15148,control,2026-03-06,8,1
15149,treatment,2026-03-10,8,0
15150,treatment,2026-03-04,7,1
15151,treatment,2026-03-03,9,0
15152,treatment,2026-03-14,12,0
15153,treatment,2026-03-07,7,1
15154,treatment,2026-03-04,9,1
15155,control,2026-03-08,5,1
15156,control,2026-03-12,4,0
15157,treatment,2026-03-15,13,1
15158,treatment,2026-03-15,9,0
15159,treatment,2026-03-11,6,0
15160,treatment,2026-03-13,8,0
15161,treatment,2026-03-12,10,0
15162,treatment,2026-03-06,12,1
15163,control,2026-03-03,8,0
15164,treatment,2026-03-10,11,0
15165,treatment,2026-03-03,8,0
15166,control,2026-03-13,6,0
15167,control,2026-03-15,8,1
15168,control,2026-03-03,9,1
15169,treatment,2026-03-15,8,1
15170,control,2026-03-09,9,1
15171,treatment,2026-03-13,11,0
15172,treatment,2026-03-05,7,0
15173,control,2026-03-12,12,1
15174,treatment,2026-03-03,5,0
15175,control,2026-03-03,6,1
15176,control,2026-03-07,15,0
15177,control,2026-03-12,6,1
15178,treatment,2026-03-03,7,1
15179,treatment,2026-03-05,4,1
15180,control,2026-03-14,9,1
15181,control,2026-03-09,10,1
15182,treatment,2026-03-03,9,0
15183,control,2026-03-05,9,1
15184,control,2026-03-06,8,0
15185,treatment,2026-03-07,9,0
15186,control,2026-03-05,10,0
15187,control,2026-03-07,5,0
15188,treatment,2026-03-13,9,0
15189,treatment,2026-03-04,7,0
15190,treatment,2026-03-06,8,0
15191,control,2026-03-10,12,1
15192,treatment,2026-03-15,8,1
15193,treatment,2026-03-07,7,1
15194,control,2026-03-14,15,0
15195,treatment,2026-03-06,9,0
15196,control,2026-03-10,4,0
15197,control,2026-03-12,6,1
15198,control,2026-03-07,9,1
15199,treatment,2026-03-03,11,1
15200,treatment,2026-03-14,10,1
15201,control,2026-03-02,10,1
15202,treatment,2026-03-15,20,1
15203,treatment,2026-03-10,6,0
15204,treatment,2026-03-08,6,1
15205,treatment,2026-03-04,8,0
15206,treatment,2026-03-05,5,1
15207,control,2026-03-13,7,0
15208,treatment,2026-03-05,10,1
15209,treatment,2026-03-10,8,1
15210,treatment,2026-03-02,11,0
15211,treatment,2026-03-10,10,0
15212,treatment,2026-03-10,4,1
15213,treatment,2026-03-10,6,1
15214,treatment,2026-03-09,11,0
15215,treatment,2026-03-13,8,0
15216,control,2026-03-12,10,1
15217,control,2026-03-02,5,0
15218,treatment,2026-03-08,9,0
15219,control,2026-03-10,7,1
15220,control,2026-03-04,6,1
15221,treatment,2026-03-08,6,0
15222,control,2026-03-15,4,1
15223,treatment,2026-03-02,13,1
15224,control,2026-03-10,3,1
15225,control,2026-03-03,9,0
15226,treatment,2026-03-09,7,1
15227,treatment,2026-03-08,9,0
15228,control,2026-03-08,6,0
15229,treatment,2026-03-02,7,0
15230,treatment,2026-03-05,7,0
15231,control,2026-03-09,4,1
